Student_ID,Day_of_Week,Total_Sessions,Absence_Count,Absence_Rate
ENHS_SYN_0543,Tuesday,60,4,0.0667
ENHS_SYN_0543,Wednesday,60,7,0.1167
ENHS_SYN_0544,Friday,60,20,0.3333
ENHS_SYN_0544,Monday,60,10,0.1667
ENHS_SYN_0544,Thursday,60,9,0.15
ENHS_SYN_0544,Tuesday,60,7,0.1167
ENHS_SYN_0544,Wednesday,60,9,0.15
ENHS_SYN_0545,Friday,60,9,0.15
ENHS_SYN_0545,Monday,60,6,0.1
ENHS_SYN_0545,Thursday,60,7,0.1167
ENHS_SYN_0545,Tuesday,60,7,0.1167
ENHS_SYN_0545,Wednesday,60,6,0.1
ENHS_SYN_0546,Friday,60,3,0.05
ENHS_SYN_0546,Monday,60,6,0.1
ENHS_SYN_0546,Thursday,60,5,0.0833
ENHS_SYN_0546,Tuesday,60,4,0.0667
ENHS_SYN_0546,Wednesday,60,4,0.0667
ENHS_SYN_0547,Friday,60,2,0.0333
ENHS_SYN_0547,Monday,60,3,0.05
ENHS_SYN_0547,Thursday,60,4,0.0667
ENHS_SYN_0547,Tuesday,60,2,0.0333
ENHS_SYN_0547,Wednesday,60,2,0.0333
ENHS_SYN_0548,Friday,60,4,0.0667
ENHS_SYN_0548,Monday,60,3,0.05
ENHS_SYN_0548,Thursday,60,2,0.0333
ENHS_SYN_0548,Tuesday,59,3,0.0508
ENHS_SYN_0548,Wednesday,60,1,0.0167
ENHS_SYN_0549,Friday,60,3,0.05
ENHS_SYN_0549,Monday,60,6,0.1
ENHS_SYN_0549,Thursday,59,3,0.0508
ENHS_SYN_0549,Tuesday,60,5,0.0833
ENHS_SYN_0549,Wednesday,60,3,0.05
ENHS_SYN_0550,Friday,60,11,0.1833
ENHS_SYN_0550,Monday,60,7,0.1167
ENHS_SYN_0550,Thursday,60,13,0.2167
ENHS_SYN_0550,Tuesday,60,16,0.2667
ENHS_SYN_0550,Wednesday,60,12,0.2
ENHS_SYN_0551,Friday,60,9,0.15
ENHS_SYN_0551,Monday,60,7,0.1167
ENHS_SYN_0551,Thursday,60,11,0.1833
ENHS_SYN_0551,Tuesday,60,8,0.1333
ENHS_SYN_0551,Wednesday,60,9,0.15
ENHS_SYN_0552,Friday,60,0,0.0
ENHS_SYN_0552,Monday,59,2,0.0339
ENHS_SYN_0552,Thursday,60,2,0.0333
ENHS_SYN_0552,Tuesday,60,4,0.0667
ENHS_SYN_0552,Wednesday,60,1,0.0167
ENHS_SYN_0553,Friday,60,2,0.0333
ENHS_SYN_0553,Monday,60,1,0.0167
ENHS_SYN_0553,Thursday,60,1,0.0167
ENHS_SYN_0553,Tuesday,60,1,0.0167
ENHS_SYN_0553,Wednesday,59,3,0.0508
ENHS_SYN_0554,Friday,60,5,0.0833
ENHS_SYN_0554,Monday,60,1,0.0167
ENHS_SYN_0554,Thursday,60,4,0.0667
ENHS_SYN_0554,Tuesday,60,1,0.0167
ENHS_SYN_0554,Wednesday,60,0,0.0
ENHS_SYN_0555,Friday,60,7,0.1167
ENHS_SYN_0555,Monday,60,7,0.1167
ENHS_SYN_0555,Thursday,60,2,0.0333
ENHS_SYN_0555,Tuesday,60,2,0.0333
ENHS_SYN_0555,Wednesday,60,2,0.0333
ENHS_SYN_0556,Friday,60,3,0.05
ENHS_SYN_0556,Monday,60,2,0.0333
ENHS_SYN_0556,Thursday,60,1,0.0167
ENHS_SYN_0556,Tuesday,60,0,0.0
ENHS_SYN_0556,Wednesday,60,0,0.0
ENHS_SYN_0557,Friday,60,8,0.1333
ENHS_SYN_0557,Monday,60,9,0.15
ENHS_SYN_0557,Thursday,60,9,0.15
ENHS_SYN_0557,Tuesday,60,9,0.15
ENHS_SYN_0557,Wednesday,60,5,0.0833
ENHS_SYN_0558,Friday,59,10,0.1695
ENHS_SYN_0558,Monday,60,14,0.2333
ENHS_SYN_0558,Thursday,60,3,0.05
ENHS_SYN_0558,Tuesday,60,4,0.0667
ENHS_SYN_0558,Wednesday,60,7,0.1167
ENHS_SYN_0559,Friday,60,2,0.0333
ENHS_SYN_0559,Monday,60,0,0.0
ENHS_SYN_0559,Thursday,60,1,0.0167
ENHS_SYN_0559,Tuesday,60,0,0.0
ENHS_SYN_0559,Wednesday,60,1,0.0167
ENHS_SYN_0560,Friday,60,8,0.1333
ENHS_SYN_0560,Monday,60,13,0.2167
ENHS_SYN_0560,Thursday,60,10,0.1667
ENHS_SYN_0560,Tuesday,59,9,0.1525
ENHS_SYN_0560,Wednesday,60,5,0.0833
ENHS_SYN_0561,Friday,60,14,0.2333
ENHS_SYN_0561,Monday,60,7,0.1167
ENHS_SYN_0561,Thursday,60,16,0.2667
ENHS_SYN_0561,Tuesday,60,13,0.2167
ENHS_SYN_0561,Wednesday,60,9,0.15
ENHS_SYN_0562,Friday,60,19,0.3167
ENHS_SYN_0562,Monday,60,12,0.2
ENHS_SYN_0562,Thursday,60,11,0.1833
ENHS_SYN_0562,Tuesday,60,15,0.25
ENHS_SYN_0562,Wednesday,60,13,0.2167
ENHS_SYN_0563,Friday,60,4,0.0667
ENHS_SYN_0563,Monday,60,5,0.0833
ENHS_SYN_0563,Thursday,60,2,0.0333
ENHS_SYN_0563,Tuesday,60,6,0.1
ENHS_SYN_0563,Wednesday,60,3,0.05
ENHS_SYN_0564,Friday,60,10,0.1667
ENHS_SYN_0564,Monday,60,17,0.2833
ENHS_SYN_0564,Thursday,60,16,0.2667
ENHS_SYN_0564,Tuesday,60,10,0.1667
ENHS_SYN_0564,Wednesday,60,17,0.2833
ENHS_SYN_0565,Friday,60,1,0.0167
ENHS_SYN_0565,Monday,60,4,0.0667
ENHS_SYN_0565,Thursday,60,5,0.0833
ENHS_SYN_0565,Tuesday,60,0,0.0
ENHS_SYN_0565,Wednesday,60,1,0.0167
ENHS_SYN_0566,Friday,60,11,0.1833
ENHS_SYN_0566,Monday,60,7,0.1167
ENHS_SYN_0566,Thursday,60,6,0.1
ENHS_SYN_0566,Tuesday,60,6,0.1
ENHS_SYN_0566,Wednesday,60,8,0.1333
ENHS_SYN_0567,Friday,60,4,0.0667
ENHS_SYN_0567,Monday,60,3,0.05
ENHS_SYN_0567,Thursday,60,0,0.0
ENHS_SYN_0567,Tuesday,60,6,0.1
ENHS_SYN_0567,Wednesday,60,2,0.0333
ENHS_SYN_0568,Friday,60,9,0.15
ENHS_SYN_0568,Monday,60,3,0.05
ENHS_SYN_0568,Thursday,60,2,0.0333
ENHS_SYN_0568,Tuesday,60,1,0.0167
ENHS_SYN_0568,Wednesday,60,3,0.05
ENHS_SYN_0569,Friday,59,6,0.1017
ENHS_SYN_0569,Monday,60,4,0.0667
ENHS_SYN_0569,Thursday,60,3,0.05
ENHS_SYN_0569,Tuesday,60,7,0.1167
ENHS_SYN_0569,Wednesday,60,1,0.0167
ENHS_SYN_0570,Friday,59,6,0.1017
ENHS_SYN_0570,Monday,60,2,0.0333
ENHS_SYN_0570,Thursday,60,1,0.0167
ENHS_SYN_0570,Tuesday,60,1,0.0167
ENHS_SYN_0570,Wednesday,60,2,0.0333
ENHS_SYN_0571,Friday,60,14,0.2333
ENHS_SYN_0571,Monday,60,9,0.15
ENHS_SYN_0571,Thursday,60,9,0.15
ENHS_SYN_0571,Tuesday,60,7,0.1167
ENHS_SYN_0571,Wednesday,60,13,0.2167
ENHS_SYN_0572,Friday,60,8,0.1333
ENHS_SYN_0572,Monday,60,9,0.15
ENHS_SYN_0572,Thursday,60,6,0.1
ENHS_SYN_0572,Tuesday,60,6,0.1
ENHS_SYN_0572,Wednesday,60,9,0.15
ENHS_SYN_0573,Friday,60,16,0.2667
ENHS_SYN_0573,Monday,59,25,0.4237
ENHS_SYN_0573,Thursday,60,19,0.3167
ENHS_SYN_0573,Tuesday,60,18,0.3
ENHS_SYN_0573,Wednesday,60,11,0.1833
ENHS_SYN_0574,Friday,59,12,0.2034
ENHS_SYN_0574,Monday,60,14,0.2333
ENHS_SYN_0574,Thursday,60,15,0.25
ENHS_SYN_0574,Tuesday,59,12,0.2034
ENHS_SYN_0574,Wednesday,60,10,0.1667
ENHS_SYN_0575,Friday,60,5,0.0833
ENHS_SYN_0575,Monday,60,7,0.1167
ENHS_SYN_0575,Thursday,60,13,0.2167
ENHS_SYN_0575,Tuesday,60,6,0.1
ENHS_SYN_0575,Wednesday,60,9,0.15
ENHS_SYN_0576,Friday,60,14,0.2333
ENHS_SYN_0576,Monday,60,10,0.1667
ENHS_SYN_0576,Thursday,60,25,0.4167
ENHS_SYN_0576,Tuesday,59,20,0.339
ENHS_SYN_0576,Wednesday,60,14,0.2333
ENHS_SYN_0577,Friday,60,12,0.2
ENHS_SYN_0577,Monday,60,15,0.25
ENHS_SYN_0577,Thursday,60,10,0.1667
ENHS_SYN_0577,Tuesday,60,9,0.15
ENHS_SYN_0577,Wednesday,60,9,0.15
ENHS_SYN_0578,Friday,60,2,0.0333
ENHS_SYN_0578,Monday,60,5,0.0833
ENHS_SYN_0578,Thursday,60,3,0.05
ENHS_SYN_0578,Tuesday,60,2,0.0333
ENHS_SYN_0578,Wednesday,60,6,0.1
ENHS_SYN_0579,Friday,60,22,0.3667
ENHS_SYN_0579,Monday,60,16,0.2667
ENHS_SYN_0579,Thursday,60,16,0.2667
ENHS_SYN_0579,Tuesday,60,13,0.2167
ENHS_SYN_0579,Wednesday,60,13,0.2167
ENHS_SYN_0580,Friday,60,8,0.1333
ENHS_SYN_0580,Monday,60,14,0.2333
ENHS_SYN_0580,Thursday,60,10,0.1667
ENHS_SYN_0580,Tuesday,60,10,0.1667
ENHS_SYN_0580,Wednesday,60,15,0.25
ENHS_SYN_0581,Friday,60,8,0.1333
ENHS_SYN_0581,Monday,60,6,0.1
ENHS_SYN_0581,Thursday,60,7,0.1167
ENHS_SYN_0581,Tuesday,60,13,0.2167
ENHS_SYN_0581,Wednesday,59,4,0.0678
ENHS_SYN_0582,Friday,60,12,0.2
ENHS_SYN_0582,Monday,60,14,0.2333
ENHS_SYN_0582,Thursday,60,12,0.2
ENHS_SYN_0582,Tuesday,60,7,0.1167
ENHS_SYN_0582,Wednesday,60,8,0.1333
ENHS_SYN_0583,Friday,60,4,0.0667
ENHS_SYN_0583,Monday,60,3,0.05
ENHS_SYN_0583,Thursday,60,2,0.0333
ENHS_SYN_0583,Tuesday,59,2,0.0339
ENHS_SYN_0583,Wednesday,60,0,0.0
ENHS_SYN_0584,Friday,60,9,0.15
ENHS_SYN_0584,Monday,60,3,0.05
ENHS_SYN_0584,Thursday,60,5,0.0833
ENHS_SYN_0584,Tuesday,60,5,0.0833
ENHS_SYN_0584,Wednesday,60,5,0.0833
ENHS_SYN_0585,Friday,60,16,0.2667
ENHS_SYN_0585,Monday,60,17,0.2833
ENHS_SYN_0585,Thursday,60,14,0.2333
ENHS_SYN_0585,Tuesday,59,16,0.2712
ENHS_SYN_0585,Wednesday,59,15,0.2542
ENHS_SYN_0586,Friday,60,11,0.1833
ENHS_SYN_0586,Monday,60,8,0.1333
ENHS_SYN_0586,Thursday,60,7,0.1167
ENHS_SYN_0586,Tuesday,60,10,0.1667
ENHS_SYN_0586,Wednesday,60,9,0.15
ENHS_SYN_0587,Friday,60,6,0.1
ENHS_SYN_0587,Monday,60,3,0.05
ENHS_SYN_0587,Thursday,60,3,0.05
ENHS_SYN_0587,Tuesday,60,7,0.1167
ENHS_SYN_0587,Wednesday,60,6,0.1
ENHS_SYN_0588,Friday,60,15,0.25
ENHS_SYN_0588,Monday,60,10,0.1667
ENHS_SYN_0588,Thursday,60,11,0.1833
ENHS_SYN_0588,Tuesday,60,8,0.1333
ENHS_SYN_0588,Wednesday,60,7,0.1167
ENHS_SYN_0589,Friday,60,15,0.25
ENHS_SYN_0589,Monday,60,9,0.15
ENHS_SYN_0589,Thursday,60,11,0.1833
ENHS_SYN_0589,Tuesday,60,12,0.2
ENHS_SYN_0589,Wednesday,60,9,0.15
ENHS_SYN_0590,Friday,60,8,0.1333
ENHS_SYN_0590,Monday,60,10,0.1667
ENHS_SYN_0590,Thursday,59,13,0.2203
ENHS_SYN_0590,Tuesday,60,10,0.1667
ENHS_SYN_0590,Wednesday,60,17,0.2833
ENHS_SYN_0591,Friday,60,6,0.1
ENHS_SYN_0591,Monday,60,8,0.1333
ENHS_SYN_0591,Thursday,60,5,0.0833
ENHS_SYN_0591,Tuesday,60,4,0.0667
ENHS_SYN_0591,Wednesday,60,9,0.15
ENHS_SYN_0592,Friday,60,8,0.1333
ENHS_SYN_0592,Monday,60,11,0.1833
ENHS_SYN_0592,Thursday,60,13,0.2167
ENHS_SYN_0592,Tuesday,60,7,0.1167
ENHS_SYN_0592,Wednesday,60,12,0.2
ENHS_SYN_0593,Friday,60,13,0.2167
ENHS_SYN_0593,Monday,60,15,0.25
ENHS_SYN_0593,Thursday,60,17,0.2833
ENHS_SYN_0593,Tuesday,60,10,0.1667
ENHS_SYN_0593,Wednesday,60,11,0.1833
ENHS_SYN_0594,Friday,60,11,0.1833
ENHS_SYN_0594,Monday,60,8,0.1333
ENHS_SYN_0594,Thursday,60,9,0.15
ENHS_SYN_0594,Tuesday,60,3,0.05
ENHS_SYN_0594,Wednesday,60,3,0.05
ENHS_SYN_0595,Friday,60,6,0.1
ENHS_SYN_0595,Monday,59,9,0.1525
ENHS_SYN_0595,Thursday,60,2,0.0333
ENHS_SYN_0595,Tuesday,60,7,0.1167
ENHS_SYN_0595,Wednesday,60,10,0.1667
ENHS_SYN_0596,Friday,60,12,0.2
ENHS_SYN_0596,Monday,60,7,0.1167
ENHS_SYN_0596,Thursday,58,3,0.0517
ENHS_SYN_0596,Tuesday,60,7,0.1167
ENHS_SYN_0596,Wednesday,60,6,0.1
ENHS_SYN_0597,Friday,60,6,0.1
ENHS_SYN_0597,Monday,60,3,0.05
ENHS_SYN_0597,Thursday,60,0,0.0
ENHS_SYN_0597,Tuesday,60,5,0.0833
ENHS_SYN_0597,Wednesday,60,3,0.05
ENHS_SYN_0598,Friday,60,0,0.0
ENHS_SYN_0598,Monday,60,1,0.0167
ENHS_SYN_0598,Thursday,60,3,0.05
ENHS_SYN_0598,Tuesday,60,1,0.0167
ENHS_SYN_0598,Wednesday,60,1,0.0167
ENHS_SYN_0599,Friday,60,7,0.1167
ENHS_SYN_0599,Monday,60,4,0.0667
ENHS_SYN_0599,Thursday,60,2,0.0333
ENHS_SYN_0599,Tuesday,60,3,0.05
ENHS_SYN_0599,Wednesday,60,5,0.0833
ENHS_SYN_0600,Friday,60,10,0.1667
ENHS_SYN_0600,Monday,60,7,0.1167
ENHS_SYN_0600,Thursday,60,2,0.0333
ENHS_SYN_0600,Tuesday,60,10,0.1667
ENHS_SYN_0600,Wednesday,60,10,0.1667
