Student_ID,Grade_Level,Section,Week,Total_Sessions,Present_Count,Absence_Count,Attendance_Rate,Has_Absence
ENHS_SYN_0171,Grade 8,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0171,Grade 8,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0171,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0171,Grade 8,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0171,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0171,Grade 8,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0171,Grade 8,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0172,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0172,Grade 8,Section A,2026-08-10,25,18,7,0.72,1
ENHS_SYN_0172,Grade 8,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0172,Grade 8,Section A,2026-08-24,25,17,8,0.68,1
ENHS_SYN_0172,Grade 8,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0172,Grade 8,Section A,2026-09-07,25,16,9,0.64,1
ENHS_SYN_0172,Grade 8,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0172,Grade 8,Section A,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0172,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0172,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0172,Grade 8,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0172,Grade 8,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0173,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0173,Grade 8,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0173,Grade 8,Section A,2026-08-17,25,15,10,0.6,1
ENHS_SYN_0173,Grade 8,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0173,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0173,Grade 8,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0173,Grade 8,Section A,2026-09-14,25,17,8,0.68,1
ENHS_SYN_0173,Grade 8,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0173,Grade 8,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0173,Grade 8,Section A,2026-10-05,25,14,11,0.56,1
ENHS_SYN_0173,Grade 8,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0173,Grade 8,Section A,2026-10-19,25,19,6,0.76,1
ENHS_SYN_0174,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0174,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0174,Grade 8,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0174,Grade 8,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0174,Grade 8,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0174,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0174,Grade 8,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0174,Grade 8,Section A,2026-09-21,25,25,0,1.0,0
ENHS_SYN_0174,Grade 8,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0174,Grade 8,Section A,2026-10-05,25,14,11,0.56,1
ENHS_SYN_0174,Grade 8,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0174,Grade 8,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0175,Grade 8,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0175,Grade 8,Section A,2026-08-10,25,17,8,0.68,1
ENHS_SYN_0175,Grade 8,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0175,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0175,Grade 8,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0175,Grade 8,Section A,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0175,Grade 8,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0175,Grade 8,Section A,2026-09-21,25,19,6,0.76,1
ENHS_SYN_0175,Grade 8,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0175,Grade 8,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0175,Grade 8,Section A,2026-10-12,25,19,6,0.76,1
ENHS_SYN_0175,Grade 8,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0176,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0176,Grade 8,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0176,Grade 8,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0176,Grade 8,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0176,Grade 8,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0176,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0176,Grade 8,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0176,Grade 8,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0176,Grade 8,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0176,Grade 8,Section A,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0176,Grade 8,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0176,Grade 8,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0177,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0177,Grade 8,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0177,Grade 8,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0177,Grade 8,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0177,Grade 8,Section A,2026-08-31,25,18,7,0.72,1
ENHS_SYN_0177,Grade 8,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0177,Grade 8,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0177,Grade 8,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0177,Grade 8,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0177,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0177,Grade 8,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0177,Grade 8,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0178,Grade 8,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0178,Grade 8,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0178,Grade 8,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0178,Grade 8,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0178,Grade 8,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0178,Grade 8,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0178,Grade 8,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0178,Grade 8,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0178,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0178,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0178,Grade 8,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0178,Grade 8,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0179,Grade 8,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0179,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0179,Grade 8,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0179,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0179,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0179,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0179,Grade 8,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0179,Grade 8,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0179,Grade 8,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0179,Grade 8,Section A,2026-10-05,25,18,7,0.72,1
ENHS_SYN_0179,Grade 8,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0179,Grade 8,Section A,2026-10-19,24,19,5,0.7917,1
ENHS_SYN_0180,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0180,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0180,Grade 8,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0180,Grade 8,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0180,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0180,Grade 8,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0180,Grade 8,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0180,Grade 8,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0180,Grade 8,Section A,2026-09-28,24,22,2,0.9167,1
ENHS_SYN_0180,Grade 8,Section A,2026-10-05,24,22,2,0.9167,1
ENHS_SYN_0180,Grade 8,Section A,2026-10-12,25,18,7,0.72,1
ENHS_SYN_0180,Grade 8,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0181,Grade 8,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0181,Grade 8,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0181,Grade 8,Section A,2026-08-17,24,24,0,1.0,0
ENHS_SYN_0181,Grade 8,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0181,Grade 8,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0181,Grade 8,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0181,Grade 8,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0181,Grade 8,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0181,Grade 8,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0181,Grade 8,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0181,Grade 8,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0181,Grade 8,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0182,Grade 8,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0182,Grade 8,Section A,2026-08-10,25,15,10,0.6,1
ENHS_SYN_0182,Grade 8,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0182,Grade 8,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0182,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0182,Grade 8,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0182,Grade 8,Section A,2026-09-14,25,16,9,0.64,1
ENHS_SYN_0182,Grade 8,Section A,2026-09-21,25,17,8,0.68,1
ENHS_SYN_0182,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0182,Grade 8,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0182,Grade 8,Section A,2026-10-12,25,20,5,0.8,1
ENHS_SYN_0182,Grade 8,Section A,2026-10-19,25,19,6,0.76,1
ENHS_SYN_0183,Grade 8,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0183,Grade 8,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0183,Grade 8,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0183,Grade 8,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0183,Grade 8,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0183,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0183,Grade 8,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0183,Grade 8,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0183,Grade 8,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0183,Grade 8,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0183,Grade 8,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0183,Grade 8,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0184,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0184,Grade 8,Section A,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0184,Grade 8,Section A,2026-08-17,25,19,6,0.76,1
ENHS_SYN_0184,Grade 8,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0184,Grade 8,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0184,Grade 8,Section A,2026-09-07,25,19,6,0.76,1
ENHS_SYN_0184,Grade 8,Section A,2026-09-14,25,16,9,0.64,1
ENHS_SYN_0184,Grade 8,Section A,2026-09-21,25,15,10,0.6,1
ENHS_SYN_0184,Grade 8,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0184,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0184,Grade 8,Section A,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0184,Grade 8,Section A,2026-10-19,25,15,10,0.6,1
ENHS_SYN_0185,Grade 8,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0185,Grade 8,Section A,2026-08-10,25,20,5,0.8,1
ENHS_SYN_0185,Grade 8,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0185,Grade 8,Section A,2026-08-24,25,18,7,0.72,1
ENHS_SYN_0185,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0185,Grade 8,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0185,Grade 8,Section A,2026-09-14,25,20,5,0.8,1
ENHS_SYN_0185,Grade 8,Section A,2026-09-21,25,16,9,0.64,1
ENHS_SYN_0185,Grade 8,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0185,Grade 8,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0185,Grade 8,Section A,2026-10-12,24,17,7,0.7083,1
ENHS_SYN_0185,Grade 8,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0186,Grade 8,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0186,Grade 8,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0186,Grade 8,Section A,2026-08-17,25,18,7,0.72,1
ENHS_SYN_0186,Grade 8,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0186,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0186,Grade 8,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0186,Grade 8,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0186,Grade 8,Section A,2026-09-21,25,21,4,0.84,1
ENHS_SYN_0186,Grade 8,Section A,2026-09-28,25,18,7,0.72,1
ENHS_SYN_0186,Grade 8,Section A,2026-10-05,25,20,5,0.8,1
ENHS_SYN_0186,Grade 8,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0186,Grade 8,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0187,Grade 8,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-08-10,25,23,2,0.92,1
ENHS_SYN_0187,Grade 8,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0187,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0187,Grade 8,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0187,Grade 8,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0187,Grade 8,Section A,2026-10-12,25,23,2,0.92,1
ENHS_SYN_0187,Grade 8,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0188,Grade 8,Section A,2026-08-03,25,21,4,0.84,1
ENHS_SYN_0188,Grade 8,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0188,Grade 8,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0188,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0188,Grade 8,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0188,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0188,Grade 8,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0188,Grade 8,Section A,2026-09-21,25,18,7,0.72,1
ENHS_SYN_0188,Grade 8,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0188,Grade 8,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0188,Grade 8,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0188,Grade 8,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0189,Grade 8,Section A,2026-08-03,25,22,3,0.88,1
ENHS_SYN_0189,Grade 8,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0189,Grade 8,Section A,2026-08-17,25,23,2,0.92,1
ENHS_SYN_0189,Grade 8,Section A,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0189,Grade 8,Section A,2026-08-31,25,17,8,0.68,1
ENHS_SYN_0189,Grade 8,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0189,Grade 8,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0189,Grade 8,Section A,2026-09-21,25,15,10,0.6,1
ENHS_SYN_0189,Grade 8,Section A,2026-09-28,25,15,10,0.6,1
ENHS_SYN_0189,Grade 8,Section A,2026-10-05,25,15,10,0.6,1
ENHS_SYN_0189,Grade 8,Section A,2026-10-12,25,17,8,0.68,1
ENHS_SYN_0189,Grade 8,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0190,Grade 8,Section A,2026-08-03,25,19,6,0.76,1
ENHS_SYN_0190,Grade 8,Section A,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0190,Grade 8,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0190,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0190,Grade 8,Section A,2026-08-31,25,20,5,0.8,1
ENHS_SYN_0190,Grade 8,Section A,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0190,Grade 8,Section A,2026-09-14,25,19,6,0.76,1
ENHS_SYN_0190,Grade 8,Section A,2026-09-21,25,20,5,0.8,1
ENHS_SYN_0190,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0190,Grade 8,Section A,2026-10-05,25,17,8,0.68,1
ENHS_SYN_0190,Grade 8,Section A,2026-10-12,25,21,4,0.84,1
ENHS_SYN_0190,Grade 8,Section A,2026-10-19,25,18,7,0.72,1
ENHS_SYN_0191,Grade 8,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0191,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0191,Grade 8,Section A,2026-08-17,24,22,2,0.9167,1
ENHS_SYN_0191,Grade 8,Section A,2026-08-24,25,22,3,0.88,1
ENHS_SYN_0191,Grade 8,Section A,2026-08-31,25,25,0,1.0,0
ENHS_SYN_0191,Grade 8,Section A,2026-09-07,25,24,1,0.96,1
ENHS_SYN_0191,Grade 8,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0191,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0191,Grade 8,Section A,2026-09-28,25,25,0,1.0,0
ENHS_SYN_0191,Grade 8,Section A,2026-10-05,25,25,0,1.0,0
ENHS_SYN_0191,Grade 8,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0191,Grade 8,Section A,2026-10-19,25,25,0,1.0,0
ENHS_SYN_0192,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0192,Grade 8,Section A,2026-08-10,25,21,4,0.84,1
ENHS_SYN_0192,Grade 8,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0192,Grade 8,Section A,2026-08-24,25,24,1,0.96,1
ENHS_SYN_0192,Grade 8,Section A,2026-08-31,25,24,1,0.96,1
ENHS_SYN_0192,Grade 8,Section A,2026-09-07,25,21,4,0.84,1
ENHS_SYN_0192,Grade 8,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0192,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0192,Grade 8,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0192,Grade 8,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0192,Grade 8,Section A,2026-10-12,24,23,1,0.9583,1
ENHS_SYN_0192,Grade 8,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0193,Grade 8,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-08-17,25,24,1,0.96,1
ENHS_SYN_0193,Grade 8,Section A,2026-08-24,25,20,5,0.8,1
ENHS_SYN_0193,Grade 8,Section A,2026-08-31,25,21,4,0.84,1
ENHS_SYN_0193,Grade 8,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0193,Grade 8,Section A,2026-09-28,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-10-05,25,21,4,0.84,1
ENHS_SYN_0193,Grade 8,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0193,Grade 8,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-08-03,25,25,0,1.0,0
ENHS_SYN_0194,Grade 8,Section A,2026-08-10,25,22,3,0.88,1
ENHS_SYN_0194,Grade 8,Section A,2026-08-17,25,21,4,0.84,1
ENHS_SYN_0194,Grade 8,Section A,2026-08-24,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-09-14,25,24,1,0.96,1
ENHS_SYN_0194,Grade 8,Section A,2026-09-21,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0194,Grade 8,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0194,Grade 8,Section A,2026-10-12,25,24,1,0.96,1
ENHS_SYN_0194,Grade 8,Section A,2026-10-19,25,23,2,0.92,1
ENHS_SYN_0195,Grade 8,Section A,2026-08-03,25,20,5,0.8,1
ENHS_SYN_0195,Grade 8,Section A,2026-08-10,25,16,9,0.64,1
ENHS_SYN_0195,Grade 8,Section A,2026-08-17,25,15,10,0.6,1
ENHS_SYN_0195,Grade 8,Section A,2026-08-24,24,21,3,0.875,1
ENHS_SYN_0195,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0195,Grade 8,Section A,2026-09-07,25,22,3,0.88,1
ENHS_SYN_0195,Grade 8,Section A,2026-09-14,25,22,3,0.88,1
ENHS_SYN_0195,Grade 8,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0195,Grade 8,Section A,2026-09-28,25,20,5,0.8,1
ENHS_SYN_0195,Grade 8,Section A,2026-10-05,25,19,6,0.76,1
ENHS_SYN_0195,Grade 8,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0195,Grade 8,Section A,2026-10-19,25,22,3,0.88,1
ENHS_SYN_0196,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0196,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0196,Grade 8,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0196,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0196,Grade 8,Section A,2026-08-31,25,22,3,0.88,1
ENHS_SYN_0196,Grade 8,Section A,2026-09-07,25,20,5,0.8,1
ENHS_SYN_0196,Grade 8,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0196,Grade 8,Section A,2026-09-21,25,22,3,0.88,1
ENHS_SYN_0196,Grade 8,Section A,2026-09-28,25,23,2,0.92,1
ENHS_SYN_0196,Grade 8,Section A,2026-10-05,25,24,1,0.96,1
ENHS_SYN_0196,Grade 8,Section A,2026-10-12,25,22,3,0.88,1
ENHS_SYN_0196,Grade 8,Section A,2026-10-19,25,24,1,0.96,1
ENHS_SYN_0197,Grade 8,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0197,Grade 8,Section A,2026-08-10,25,25,0,1.0,0
ENHS_SYN_0197,Grade 8,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0197,Grade 8,Section A,2026-08-24,25,25,0,1.0,0
ENHS_SYN_0197,Grade 8,Section A,2026-08-31,25,19,6,0.76,1
ENHS_SYN_0197,Grade 8,Section A,2026-09-07,25,23,2,0.92,1
ENHS_SYN_0197,Grade 8,Section A,2026-09-14,25,23,2,0.92,1
ENHS_SYN_0197,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0197,Grade 8,Section A,2026-09-28,25,24,1,0.96,1
ENHS_SYN_0197,Grade 8,Section A,2026-10-05,25,22,3,0.88,1
ENHS_SYN_0197,Grade 8,Section A,2026-10-12,25,25,0,1.0,0
ENHS_SYN_0197,Grade 8,Section A,2026-10-19,25,21,4,0.84,1
ENHS_SYN_0198,Grade 8,Section A,2026-08-03,25,23,2,0.92,1
ENHS_SYN_0198,Grade 8,Section A,2026-08-10,25,19,6,0.76,1
ENHS_SYN_0198,Grade 8,Section A,2026-08-17,25,20,5,0.8,1
ENHS_SYN_0198,Grade 8,Section A,2026-08-24,25,19,6,0.76,1
ENHS_SYN_0198,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0198,Grade 8,Section A,2026-09-07,25,18,7,0.72,1
ENHS_SYN_0198,Grade 8,Section A,2026-09-14,25,21,4,0.84,1
ENHS_SYN_0198,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
ENHS_SYN_0198,Grade 8,Section A,2026-09-28,25,21,4,0.84,1
ENHS_SYN_0198,Grade 8,Section A,2026-10-05,25,23,2,0.92,1
ENHS_SYN_0198,Grade 8,Section A,2026-10-12,25,16,9,0.64,1
ENHS_SYN_0198,Grade 8,Section A,2026-10-19,25,20,5,0.8,1
ENHS_SYN_0199,Grade 8,Section A,2026-08-03,25,24,1,0.96,1
ENHS_SYN_0199,Grade 8,Section A,2026-08-10,25,24,1,0.96,1
ENHS_SYN_0199,Grade 8,Section A,2026-08-17,25,22,3,0.88,1
ENHS_SYN_0199,Grade 8,Section A,2026-08-24,25,21,4,0.84,1
ENHS_SYN_0199,Grade 8,Section A,2026-08-31,25,23,2,0.92,1
ENHS_SYN_0199,Grade 8,Section A,2026-09-07,25,25,0,1.0,0
ENHS_SYN_0199,Grade 8,Section A,2026-09-14,25,25,0,1.0,0
ENHS_SYN_0199,Grade 8,Section A,2026-09-21,25,24,1,0.96,1
