Student_ID,Subject,Subject_Total_Sessions,Subject_Present_Count,Subject_Absence_Count,Subject_Attendance_Rate
ENHS_SYN_0503,Subject D,60,50,10,0.8333
ENHS_SYN_0503,Subject E,60,50,10,0.8333
ENHS_SYN_0504,Subject A,60,43,17,0.7167
ENHS_SYN_0504,Subject B,60,44,16,0.7333
ENHS_SYN_0504,Subject C,60,47,13,0.7833
ENHS_SYN_0504,Subject D,60,45,15,0.75
ENHS_SYN_0504,Subject E,60,46,14,0.7667
ENHS_SYN_0505,Subject A,60,53,7,0.8833
ENHS_SYN_0505,Subject B,60,54,6,0.9
ENHS_SYN_0505,Subject C,60,53,7,0.8833
ENHS_SYN_0505,Subject D,60,51,9,0.85
ENHS_SYN_0505,Subject E,60,51,9,0.85
ENHS_SYN_0506,Subject A,60,58,2,0.9667
ENHS_SYN_0506,Subject B,60,58,2,0.9667
ENHS_SYN_0506,Subject C,59,59,0,1.0
ENHS_SYN_0506,Subject D,60,59,1,0.9833
ENHS_SYN_0506,Subject E,60,60,0,1.0
ENHS_SYN_0507,Subject A,60,52,8,0.8667
ENHS_SYN_0507,Subject B,60,53,7,0.8833
ENHS_SYN_0507,Subject C,60,52,8,0.8667
ENHS_SYN_0507,Subject D,60,54,6,0.9
ENHS_SYN_0507,Subject E,60,53,7,0.8833
ENHS_SYN_0508,Subject A,60,51,9,0.85
ENHS_SYN_0508,Subject B,60,53,7,0.8833
ENHS_SYN_0508,Subject C,60,53,7,0.8833
ENHS_SYN_0508,Subject D,60,51,9,0.85
ENHS_SYN_0508,Subject E,60,47,13,0.7833
ENHS_SYN_0509,Subject A,60,56,4,0.9333
ENHS_SYN_0509,Subject B,60,51,9,0.85
ENHS_SYN_0509,Subject C,60,53,7,0.8833
ENHS_SYN_0509,Subject D,60,55,5,0.9167
ENHS_SYN_0509,Subject E,60,50,10,0.8333
ENHS_SYN_0510,Subject A,60,51,9,0.85
ENHS_SYN_0510,Subject B,60,54,6,0.9
ENHS_SYN_0510,Subject C,60,49,11,0.8167
ENHS_SYN_0510,Subject D,60,47,13,0.7833
ENHS_SYN_0510,Subject E,60,52,8,0.8667
ENHS_SYN_0511,Subject A,60,46,14,0.7667
ENHS_SYN_0511,Subject B,60,44,16,0.7333
ENHS_SYN_0511,Subject C,60,42,18,0.7
ENHS_SYN_0511,Subject D,60,50,10,0.8333
ENHS_SYN_0511,Subject E,60,47,13,0.7833
ENHS_SYN_0512,Subject A,60,50,10,0.8333
ENHS_SYN_0512,Subject B,60,49,11,0.8167
ENHS_SYN_0512,Subject C,59,47,12,0.7966
ENHS_SYN_0512,Subject D,60,46,14,0.7667
ENHS_SYN_0512,Subject E,60,49,11,0.8167
ENHS_SYN_0513,Subject A,60,56,4,0.9333
ENHS_SYN_0513,Subject B,60,55,5,0.9167
ENHS_SYN_0513,Subject C,60,55,5,0.9167
ENHS_SYN_0513,Subject D,60,54,6,0.9
ENHS_SYN_0513,Subject E,60,55,5,0.9167
ENHS_SYN_0514,Subject A,60,57,3,0.95
ENHS_SYN_0514,Subject B,60,54,6,0.9
ENHS_SYN_0514,Subject C,60,51,9,0.85
ENHS_SYN_0514,Subject D,60,50,10,0.8333
ENHS_SYN_0514,Subject E,60,56,4,0.9333
ENHS_SYN_0515,Subject A,60,58,2,0.9667
ENHS_SYN_0515,Subject B,60,56,4,0.9333
ENHS_SYN_0515,Subject C,60,58,2,0.9667
ENHS_SYN_0515,Subject D,60,55,5,0.9167
ENHS_SYN_0515,Subject E,60,57,3,0.95
ENHS_SYN_0516,Subject A,59,43,16,0.7288
ENHS_SYN_0516,Subject B,60,48,12,0.8
ENHS_SYN_0516,Subject C,60,50,10,0.8333
ENHS_SYN_0516,Subject D,59,41,18,0.6949
ENHS_SYN_0516,Subject E,60,50,10,0.8333
ENHS_SYN_0517,Subject A,60,48,12,0.8
ENHS_SYN_0517,Subject B,60,48,12,0.8
ENHS_SYN_0517,Subject C,60,48,12,0.8
ENHS_SYN_0517,Subject D,60,47,13,0.7833
ENHS_SYN_0517,Subject E,60,42,18,0.7
ENHS_SYN_0518,Subject A,60,48,12,0.8
ENHS_SYN_0518,Subject B,60,54,6,0.9
ENHS_SYN_0518,Subject C,60,52,8,0.8667
ENHS_SYN_0518,Subject D,60,54,6,0.9
ENHS_SYN_0518,Subject E,60,56,4,0.9333
ENHS_SYN_0519,Subject A,60,53,7,0.8833
ENHS_SYN_0519,Subject B,60,50,10,0.8333
ENHS_SYN_0519,Subject C,60,54,6,0.9
ENHS_SYN_0519,Subject D,60,48,12,0.8
ENHS_SYN_0519,Subject E,60,50,10,0.8333
ENHS_SYN_0520,Subject A,60,46,14,0.7667
ENHS_SYN_0520,Subject B,60,49,11,0.8167
ENHS_SYN_0520,Subject C,60,47,13,0.7833
ENHS_SYN_0520,Subject D,60,51,9,0.85
ENHS_SYN_0520,Subject E,60,54,6,0.9
ENHS_SYN_0521,Subject A,60,57,3,0.95
ENHS_SYN_0521,Subject B,60,57,3,0.95
ENHS_SYN_0521,Subject C,59,51,8,0.8644
ENHS_SYN_0521,Subject D,60,54,6,0.9
ENHS_SYN_0521,Subject E,60,53,7,0.8833
ENHS_SYN_0522,Subject A,60,57,3,0.95
ENHS_SYN_0522,Subject B,60,59,1,0.9833
ENHS_SYN_0522,Subject C,60,59,1,0.9833
ENHS_SYN_0522,Subject D,60,54,6,0.9
ENHS_SYN_0522,Subject E,60,54,6,0.9
ENHS_SYN_0523,Subject A,60,51,9,0.85
ENHS_SYN_0523,Subject B,60,54,6,0.9
ENHS_SYN_0523,Subject C,60,49,11,0.8167
ENHS_SYN_0523,Subject D,60,50,10,0.8333
ENHS_SYN_0523,Subject E,60,48,12,0.8
ENHS_SYN_0524,Subject A,60,54,6,0.9
ENHS_SYN_0524,Subject B,60,47,13,0.7833
ENHS_SYN_0524,Subject C,60,52,8,0.8667
ENHS_SYN_0524,Subject D,60,51,9,0.85
ENHS_SYN_0524,Subject E,60,51,9,0.85
ENHS_SYN_0525,Subject A,60,54,6,0.9
ENHS_SYN_0525,Subject B,60,58,2,0.9667
ENHS_SYN_0525,Subject C,60,53,7,0.8833
ENHS_SYN_0525,Subject D,60,54,6,0.9
ENHS_SYN_0525,Subject E,60,56,4,0.9333
ENHS_SYN_0526,Subject A,59,47,12,0.7966
ENHS_SYN_0526,Subject B,60,52,8,0.8667
ENHS_SYN_0526,Subject C,60,50,10,0.8333
ENHS_SYN_0526,Subject D,60,54,6,0.9
ENHS_SYN_0526,Subject E,60,52,8,0.8667
ENHS_SYN_0527,Subject A,60,55,5,0.9167
ENHS_SYN_0527,Subject B,60,47,13,0.7833
ENHS_SYN_0527,Subject C,60,46,14,0.7667
ENHS_SYN_0527,Subject D,60,53,7,0.8833
ENHS_SYN_0527,Subject E,60,52,8,0.8667
ENHS_SYN_0528,Subject A,60,54,6,0.9
ENHS_SYN_0528,Subject B,60,49,11,0.8167
ENHS_SYN_0528,Subject C,60,53,7,0.8833
ENHS_SYN_0528,Subject D,60,52,8,0.8667
ENHS_SYN_0528,Subject E,60,49,11,0.8167
ENHS_SYN_0529,Subject A,60,58,2,0.9667
ENHS_SYN_0529,Subject B,60,58,2,0.9667
ENHS_SYN_0529,Subject C,60,58,2,0.9667
ENHS_SYN_0529,Subject D,59,58,1,0.9831
ENHS_SYN_0529,Subject E,60,59,1,0.9833
ENHS_SYN_0530,Subject A,60,46,14,0.7667
ENHS_SYN_0530,Subject B,59,50,9,0.8475
ENHS_SYN_0530,Subject C,60,45,15,0.75
ENHS_SYN_0530,Subject D,60,55,5,0.9167
ENHS_SYN_0530,Subject E,60,48,12,0.8
ENHS_SYN_0531,Subject A,60,55,5,0.9167
ENHS_SYN_0531,Subject B,60,52,8,0.8667
ENHS_SYN_0531,Subject C,60,50,10,0.8333
ENHS_SYN_0531,Subject D,60,48,12,0.8
ENHS_SYN_0531,Subject E,60,53,7,0.8833
ENHS_SYN_0532,Subject A,60,55,5,0.9167
ENHS_SYN_0532,Subject B,60,57,3,0.95
ENHS_SYN_0532,Subject C,60,54,6,0.9
ENHS_SYN_0532,Subject D,60,57,3,0.95
ENHS_SYN_0532,Subject E,59,55,4,0.9322
ENHS_SYN_0533,Subject A,60,51,9,0.85
ENHS_SYN_0533,Subject B,60,43,17,0.7167
ENHS_SYN_0533,Subject C,60,47,13,0.7833
ENHS_SYN_0533,Subject D,60,50,10,0.8333
ENHS_SYN_0533,Subject E,60,45,15,0.75
ENHS_SYN_0534,Subject A,60,55,5,0.9167
ENHS_SYN_0534,Subject B,60,46,14,0.7667
ENHS_SYN_0534,Subject C,60,48,12,0.8
ENHS_SYN_0534,Subject D,60,49,11,0.8167
ENHS_SYN_0534,Subject E,60,48,12,0.8
ENHS_SYN_0535,Subject A,60,53,7,0.8833
ENHS_SYN_0535,Subject B,60,53,7,0.8833
ENHS_SYN_0535,Subject C,60,52,8,0.8667
ENHS_SYN_0535,Subject D,60,49,11,0.8167
ENHS_SYN_0535,Subject E,60,51,9,0.85
ENHS_SYN_0536,Subject A,60,59,1,0.9833
ENHS_SYN_0536,Subject B,60,59,1,0.9833
ENHS_SYN_0536,Subject C,60,60,0,1.0
ENHS_SYN_0536,Subject D,60,57,3,0.95
ENHS_SYN_0536,Subject E,60,60,0,1.0
ENHS_SYN_0537,Subject A,60,45,15,0.75
ENHS_SYN_0537,Subject B,60,50,10,0.8333
ENHS_SYN_0537,Subject C,60,51,9,0.85
ENHS_SYN_0537,Subject D,60,51,9,0.85
ENHS_SYN_0537,Subject E,60,44,16,0.7333
ENHS_SYN_0538,Subject A,60,56,4,0.9333
ENHS_SYN_0538,Subject B,60,50,10,0.8333
ENHS_SYN_0538,Subject C,60,58,2,0.9667
ENHS_SYN_0538,Subject D,60,55,5,0.9167
ENHS_SYN_0538,Subject E,60,51,9,0.85
ENHS_SYN_0539,Subject A,59,53,6,0.8983
ENHS_SYN_0539,Subject B,60,44,16,0.7333
ENHS_SYN_0539,Subject C,60,43,17,0.7167
ENHS_SYN_0539,Subject D,60,45,15,0.75
ENHS_SYN_0539,Subject E,60,44,16,0.7333
ENHS_SYN_0540,Subject A,60,58,2,0.9667
ENHS_SYN_0540,Subject B,60,57,3,0.95
ENHS_SYN_0540,Subject C,60,54,6,0.9
ENHS_SYN_0540,Subject D,60,56,4,0.9333
ENHS_SYN_0540,Subject E,60,56,4,0.9333
ENHS_SYN_0541,Subject A,59,56,3,0.9492
ENHS_SYN_0541,Subject B,60,58,2,0.9667
ENHS_SYN_0541,Subject C,59,58,1,0.9831
ENHS_SYN_0541,Subject D,60,57,3,0.95
ENHS_SYN_0541,Subject E,60,55,5,0.9167
ENHS_SYN_0542,Subject A,60,47,13,0.7833
ENHS_SYN_0542,Subject B,60,49,11,0.8167
ENHS_SYN_0542,Subject C,60,40,20,0.6667
ENHS_SYN_0542,Subject D,59,44,15,0.7458
ENHS_SYN_0542,Subject E,60,47,13,0.7833
ENHS_SYN_0543,Subject A,60,56,4,0.9333
ENHS_SYN_0543,Subject B,60,57,3,0.95
ENHS_SYN_0543,Subject C,60,52,8,0.8667
ENHS_SYN_0543,Subject D,60,57,3,0.95
ENHS_SYN_0543,Subject E,60,54,6,0.9
ENHS_SYN_0544,Subject A,60,53,7,0.8833
ENHS_SYN_0544,Subject B,60,46,14,0.7667
ENHS_SYN_0544,Subject C,60,43,17,0.7167
ENHS_SYN_0544,Subject D,60,51,9,0.85
ENHS_SYN_0544,Subject E,60,52,8,0.8667
ENHS_SYN_0545,Subject A,60,54,6,0.9
ENHS_SYN_0545,Subject B,60,52,8,0.8667
ENHS_SYN_0545,Subject C,60,57,3,0.95
ENHS_SYN_0545,Subject D,60,51,9,0.85
ENHS_SYN_0545,Subject E,60,51,9,0.85
ENHS_SYN_0546,Subject A,60,59,1,0.9833
ENHS_SYN_0546,Subject B,60,58,2,0.9667
ENHS_SYN_0546,Subject C,60,54,6,0.9
ENHS_SYN_0546,Subject D,60,53,7,0.8833
ENHS_SYN_0546,Subject E,60,54,6,0.9
ENHS_SYN_0547,Subject A,60,56,4,0.9333
ENHS_SYN_0547,Subject B,60,59,1,0.9833
ENHS_SYN_0547,Subject C,60,58,2,0.9667
ENHS_SYN_0547,Subject D,60,55,5,0.9167
ENHS_SYN_0547,Subject E,60,59,1,0.9833
ENHS_SYN_0548,Subject A,60,57,3,0.95
ENHS_SYN_0548,Subject B,60,57,3,0.95
ENHS_SYN_0548,Subject C,60,58,2,0.9667
ENHS_SYN_0548,Subject D,60,58,2,0.9667
ENHS_SYN_0548,Subject E,59,56,3,0.9492
ENHS_SYN_0549,Subject A,60,56,4,0.9333
ENHS_SYN_0549,Subject B,60,54,6,0.9
ENHS_SYN_0549,Subject C,60,56,4,0.9333
ENHS_SYN_0549,Subject D,60,58,2,0.9667
ENHS_SYN_0549,Subject E,59,55,4,0.9322
ENHS_SYN_0550,Subject A,60,47,13,0.7833
ENHS_SYN_0550,Subject B,60,40,20,0.6667
ENHS_SYN_0550,Subject C,60,51,9,0.85
ENHS_SYN_0550,Subject D,60,50,10,0.8333
ENHS_SYN_0550,Subject E,60,53,7,0.8833
ENHS_SYN_0551,Subject A,60,55,5,0.9167
ENHS_SYN_0551,Subject B,60,52,8,0.8667
ENHS_SYN_0551,Subject C,60,48,12,0.8
ENHS_SYN_0551,Subject D,60,48,12,0.8
ENHS_SYN_0551,Subject E,60,53,7,0.8833
ENHS_SYN_0552,Subject A,60,60,0,1.0
ENHS_SYN_0552,Subject B,59,58,1,0.9831
ENHS_SYN_0552,Subject C,60,58,2,0.9667
ENHS_SYN_0552,Subject D,60,56,4,0.9333
ENHS_SYN_0552,Subject E,60,58,2,0.9667
ENHS_SYN_0553,Subject A,60,60,0,1.0
ENHS_SYN_0553,Subject B,60,59,1,0.9833
ENHS_SYN_0553,Subject C,60,57,3,0.95
ENHS_SYN_0553,Subject D,60,57,3,0.95
ENHS_SYN_0553,Subject E,59,58,1,0.9831
ENHS_SYN_0554,Subject A,60,59,1,0.9833
ENHS_SYN_0554,Subject B,60,59,1,0.9833
ENHS_SYN_0554,Subject C,60,55,5,0.9167
ENHS_SYN_0554,Subject D,60,57,3,0.95
ENHS_SYN_0554,Subject E,60,59,1,0.9833
ENHS_SYN_0555,Subject A,60,56,4,0.9333
ENHS_SYN_0555,Subject B,60,58,2,0.9667
ENHS_SYN_0555,Subject C,60,56,4,0.9333
ENHS_SYN_0555,Subject D,60,55,5,0.9167
ENHS_SYN_0555,Subject E,60,55,5,0.9167
ENHS_SYN_0556,Subject A,60,58,2,0.9667
ENHS_SYN_0556,Subject B,60,59,1,0.9833
ENHS_SYN_0556,Subject C,60,59,1,0.9833
ENHS_SYN_0556,Subject D,60,58,2,0.9667
ENHS_SYN_0556,Subject E,60,60,0,1.0
ENHS_SYN_0557,Subject A,60,53,7,0.8833
ENHS_SYN_0557,Subject B,60,52,8,0.8667
ENHS_SYN_0557,Subject C,60,55,5,0.9167
ENHS_SYN_0557,Subject D,60,51,9,0.85
ENHS_SYN_0557,Subject E,60,49,11,0.8167
ENHS_SYN_0558,Subject A,60,52,8,0.8667
ENHS_SYN_0558,Subject B,60,56,4,0.9333
ENHS_SYN_0558,Subject C,60,52,8,0.8667
ENHS_SYN_0558,Subject D,59,50,9,0.8475
ENHS_SYN_0558,Subject E,60,51,9,0.85
ENHS_SYN_0559,Subject A,60,60,0,1.0
ENHS_SYN_0559,Subject B,60,58,2,0.9667
ENHS_SYN_0559,Subject C,60,60,0,1.0
ENHS_SYN_0559,Subject D,60,60,0,1.0
ENHS_SYN_0559,Subject E,60,58,2,0.9667
ENHS_SYN_0560,Subject A,59,50,9,0.8475
ENHS_SYN_0560,Subject B,60,52,8,0.8667
ENHS_SYN_0560,Subject C,60,52,8,0.8667
ENHS_SYN_0560,Subject D,60,49,11,0.8167
ENHS_SYN_0560,Subject E,60,51,9,0.85
ENHS_SYN_0561,Subject A,60,46,14,0.7667
ENHS_SYN_0561,Subject B,60,48,12,0.8
ENHS_SYN_0561,Subject C,60,50,10,0.8333
ENHS_SYN_0561,Subject D,60,50,10,0.8333
ENHS_SYN_0561,Subject E,60,47,13,0.7833
ENHS_SYN_0562,Subject A,60,47,13,0.7833
ENHS_SYN_0562,Subject B,60,44,16,0.7333
ENHS_SYN_0562,Subject C,60,49,11,0.8167
ENHS_SYN_0562,Subject D,60,45,15,0.75
ENHS_SYN_0562,Subject E,60,45,15,0.75
ENHS_SYN_0563,Subject A,60,56,4,0.9333
ENHS_SYN_0563,Subject B,60,58,2,0.9667
ENHS_SYN_0563,Subject C,60,54,6,0.9
ENHS_SYN_0563,Subject D,60,57,3,0.95
ENHS_SYN_0563,Subject E,60,55,5,0.9167
ENHS_SYN_0564,Subject A,60,49,11,0.8167
ENHS_SYN_0564,Subject B,60,47,13,0.7833
ENHS_SYN_0564,Subject C,60,43,17,0.7167
ENHS_SYN_0564,Subject D,60,45,15,0.75
ENHS_SYN_0564,Subject E,60,46,14,0.7667
ENHS_SYN_0565,Subject A,60,58,2,0.9667
ENHS_SYN_0565,Subject B,60,60,0,1.0
ENHS_SYN_0565,Subject C,60,57,3,0.95
ENHS_SYN_0565,Subject D,60,59,1,0.9833
ENHS_SYN_0565,Subject E,60,55,5,0.9167
ENHS_SYN_0566,Subject A,60,56,4,0.9333
ENHS_SYN_0566,Subject B,60,54,6,0.9
ENHS_SYN_0566,Subject C,60,51,9,0.85
ENHS_SYN_0566,Subject D,60,51,9,0.85
ENHS_SYN_0566,Subject E,60,50,10,0.8333
ENHS_SYN_0567,Subject A,60,56,4,0.9333
ENHS_SYN_0567,Subject B,60,58,2,0.9667
ENHS_SYN_0567,Subject C,60,56,4,0.9333
ENHS_SYN_0567,Subject D,60,56,4,0.9333
ENHS_SYN_0567,Subject E,60,59,1,0.9833
ENHS_SYN_0568,Subject A,60,57,3,0.95
ENHS_SYN_0568,Subject B,60,56,4,0.9333
ENHS_SYN_0568,Subject C,60,59,1,0.9833
ENHS_SYN_0568,Subject D,60,55,5,0.9167
ENHS_SYN_0568,Subject E,60,55,5,0.9167
ENHS_SYN_0569,Subject A,60,58,2,0.9667
ENHS_SYN_0569,Subject B,59,57,2,0.9661
ENHS_SYN_0569,Subject C,60,55,5,0.9167
ENHS_SYN_0569,Subject D,60,55,5,0.9167
ENHS_SYN_0569,Subject E,60,53,7,0.8833
ENHS_SYN_0570,Subject A,60,59,1,0.9833
ENHS_SYN_0570,Subject B,59,57,2,0.9661
ENHS_SYN_0570,Subject C,60,57,3,0.95
ENHS_SYN_0570,Subject D,60,55,5,0.9167
ENHS_SYN_0570,Subject E,60,59,1,0.9833
ENHS_SYN_0571,Subject A,60,53,7,0.8833
ENHS_SYN_0571,Subject B,60,51,9,0.85
ENHS_SYN_0571,Subject C,60,51,9,0.85
ENHS_SYN_0571,Subject D,60,48,12,0.8
ENHS_SYN_0571,Subject E,60,45,15,0.75
ENHS_SYN_0572,Subject A,60,55,5,0.9167
ENHS_SYN_0572,Subject B,60,53,7,0.8833
ENHS_SYN_0572,Subject C,60,50,10,0.8333
ENHS_SYN_0572,Subject D,60,51,9,0.85
ENHS_SYN_0572,Subject E,60,53,7,0.8833
ENHS_SYN_0573,Subject A,59,41,18,0.6949
ENHS_SYN_0573,Subject B,60,43,17,0.7167
ENHS_SYN_0573,Subject C,60,37,23,0.6167
ENHS_SYN_0573,Subject D,60,47,13,0.7833
ENHS_SYN_0573,Subject E,60,42,18,0.7
ENHS_SYN_0574,Subject A,60,50,10,0.8333
ENHS_SYN_0574,Subject B,60,49,11,0.8167
ENHS_SYN_0574,Subject C,58,47,11,0.8103
ENHS_SYN_0574,Subject D,60,42,18,0.7
ENHS_SYN_0574,Subject E,60,47,13,0.7833
ENHS_SYN_0575,Subject A,60,53,7,0.8833
ENHS_SYN_0575,Subject B,60,55,5,0.9167
ENHS_SYN_0575,Subject C,60,55,5,0.9167
ENHS_SYN_0575,Subject D,60,46,14,0.7667
ENHS_SYN_0575,Subject E,60,51,9,0.85
ENHS_SYN_0576,Subject A,60,42,18,0.7
ENHS_SYN_0576,Subject B,60,45,15,0.75
ENHS_SYN_0576,Subject C,59,41,18,0.6949
ENHS_SYN_0576,Subject D,60,45,15,0.75
ENHS_SYN_0576,Subject E,60,43,17,0.7167
ENHS_SYN_0577,Subject A,60,51,9,0.85
ENHS_SYN_0577,Subject B,60,47,13,0.7833
ENHS_SYN_0577,Subject C,60,49,11,0.8167
ENHS_SYN_0577,Subject D,60,46,14,0.7667
ENHS_SYN_0577,Subject E,60,52,8,0.8667
ENHS_SYN_0578,Subject A,60,57,3,0.95
ENHS_SYN_0578,Subject B,60,57,3,0.95
ENHS_SYN_0578,Subject C,60,54,6,0.9
ENHS_SYN_0578,Subject D,60,58,2,0.9667
ENHS_SYN_0578,Subject E,60,56,4,0.9333
ENHS_SYN_0579,Subject A,60,51,9,0.85
ENHS_SYN_0579,Subject B,60,43,17,0.7167
ENHS_SYN_0579,Subject C,60,40,20,0.6667
ENHS_SYN_0579,Subject D,60,46,14,0.7667
ENHS_SYN_0579,Subject E,60,40,20,0.6667
ENHS_SYN_0580,Subject A,60,54,6,0.9
ENHS_SYN_0580,Subject B,60,49,11,0.8167
ENHS_SYN_0580,Subject C,60,52,8,0.8667
ENHS_SYN_0580,Subject D,60,45,15,0.75
ENHS_SYN_0580,Subject E,60,43,17,0.7167
ENHS_SYN_0581,Subject A,60,56,4,0.9333
ENHS_SYN_0581,Subject B,60,53,7,0.8833
ENHS_SYN_0581,Subject C,59,49,10,0.8305
ENHS_SYN_0581,Subject D,60,52,8,0.8667
ENHS_SYN_0581,Subject E,60,51,9,0.85
ENHS_SYN_0582,Subject A,60,52,8,0.8667
ENHS_SYN_0582,Subject B,60,51,9,0.85
ENHS_SYN_0582,Subject C,60,54,6,0.9
ENHS_SYN_0582,Subject D,60,45,15,0.75
ENHS_SYN_0582,Subject E,60,45,15,0.75
ENHS_SYN_0583,Subject A,60,57,3,0.95
ENHS_SYN_0583,Subject B,60,60,0,1.0
ENHS_SYN_0583,Subject C,59,59,0,1.0
ENHS_SYN_0583,Subject D,60,57,3,0.95
ENHS_SYN_0583,Subject E,60,55,5,0.9167
ENHS_SYN_0584,Subject A,60,57,3,0.95
ENHS_SYN_0584,Subject B,60,54,6,0.9
ENHS_SYN_0584,Subject C,60,56,4,0.9333
ENHS_SYN_0584,Subject D,60,55,5,0.9167
ENHS_SYN_0584,Subject E,60,51,9,0.85
ENHS_SYN_0585,Subject A,60,49,11,0.8167
ENHS_SYN_0585,Subject B,60,45,15,0.75
ENHS_SYN_0585,Subject C,58,45,13,0.7759
ENHS_SYN_0585,Subject D,60,38,22,0.6333
ENHS_SYN_0585,Subject E,60,43,17,0.7167
ENHS_SYN_0586,Subject A,60,53,7,0.8833
ENHS_SYN_0586,Subject B,60,50,10,0.8333
ENHS_SYN_0586,Subject C,60,48,12,0.8
ENHS_SYN_0586,Subject D,60,55,5,0.9167
ENHS_SYN_0586,Subject E,60,49,11,0.8167
ENHS_SYN_0587,Subject A,60,55,5,0.9167
ENHS_SYN_0587,Subject B,60,57,3,0.95
ENHS_SYN_0587,Subject C,60,54,6,0.9
ENHS_SYN_0587,Subject D,60,56,4,0.9333
ENHS_SYN_0587,Subject E,60,53,7,0.8833
ENHS_SYN_0588,Subject A,60,53,7,0.8833
ENHS_SYN_0588,Subject B,60,48,12,0.8
ENHS_SYN_0588,Subject C,60,47,13,0.7833
ENHS_SYN_0588,Subject D,60,54,6,0.9
ENHS_SYN_0588,Subject E,60,47,13,0.7833
ENHS_SYN_0589,Subject A,60,48,12,0.8
ENHS_SYN_0589,Subject B,60,51,9,0.85
ENHS_SYN_0589,Subject C,60,50,10,0.8333
ENHS_SYN_0589,Subject D,60,48,12,0.8
ENHS_SYN_0589,Subject E,60,47,13,0.7833
ENHS_SYN_0590,Subject A,59,50,9,0.8475
ENHS_SYN_0590,Subject B,60,43,17,0.7167
ENHS_SYN_0590,Subject C,60,48,12,0.8
ENHS_SYN_0590,Subject D,60,47,13,0.7833
ENHS_SYN_0590,Subject E,60,53,7,0.8833
ENHS_SYN_0591,Subject A,60,53,7,0.8833
ENHS_SYN_0591,Subject B,60,54,6,0.9
ENHS_SYN_0591,Subject C,60,51,9,0.85
ENHS_SYN_0591,Subject D,60,53,7,0.8833
ENHS_SYN_0591,Subject E,60,57,3,0.95
ENHS_SYN_0592,Subject A,60,53,7,0.8833
ENHS_SYN_0592,Subject B,60,50,10,0.8333
ENHS_SYN_0592,Subject C,60,48,12,0.8
ENHS_SYN_0592,Subject D,60,50,10,0.8333
ENHS_SYN_0592,Subject E,60,48,12,0.8
ENHS_SYN_0593,Subject A,60,50,10,0.8333
ENHS_SYN_0593,Subject B,60,51,9,0.85
ENHS_SYN_0593,Subject C,60,44,16,0.7333
ENHS_SYN_0593,Subject D,60,43,17,0.7167
ENHS_SYN_0593,Subject E,60,46,14,0.7667
ENHS_SYN_0594,Subject A,60,50,10,0.8333
ENHS_SYN_0594,Subject B,60,51,9,0.85
ENHS_SYN_0594,Subject C,60,52,8,0.8667
ENHS_SYN_0594,Subject D,60,58,2,0.9667
ENHS_SYN_0594,Subject E,60,55,5,0.9167
ENHS_SYN_0595,Subject A,59,52,7,0.8814
ENHS_SYN_0595,Subject B,60,54,6,0.9
ENHS_SYN_0595,Subject C,60,54,6,0.9
ENHS_SYN_0595,Subject D,60,52,8,0.8667
ENHS_SYN_0595,Subject E,60,53,7,0.8833
ENHS_SYN_0596,Subject A,60,56,4,0.9333
ENHS_SYN_0596,Subject B,60,51,9,0.85
ENHS_SYN_0596,Subject C,59,58,1,0.9831
ENHS_SYN_0596,Subject D,60,52,8,0.8667
ENHS_SYN_0596,Subject E,59,46,13,0.7797
ENHS_SYN_0597,Subject A,60,59,1,0.9833
ENHS_SYN_0597,Subject B,60,53,7,0.8833
ENHS_SYN_0597,Subject C,60,58,2,0.9667
ENHS_SYN_0597,Subject D,60,57,3,0.95
ENHS_SYN_0597,Subject E,60,56,4,0.9333
ENHS_SYN_0598,Subject A,60,58,2,0.9667
ENHS_SYN_0598,Subject B,60,58,2,0.9667
ENHS_SYN_0598,Subject C,60,60,0,1.0
ENHS_SYN_0598,Subject D,60,60,0,1.0
ENHS_SYN_0598,Subject E,60,58,2,0.9667
ENHS_SYN_0599,Subject A,60,53,7,0.8833
ENHS_SYN_0599,Subject B,60,57,3,0.95
ENHS_SYN_0599,Subject C,60,58,2,0.9667
ENHS_SYN_0599,Subject D,60,56,4,0.9333
ENHS_SYN_0599,Subject E,60,55,5,0.9167
ENHS_SYN_0600,Subject A,60,50,10,0.8333
ENHS_SYN_0600,Subject B,60,50,10,0.8333
ENHS_SYN_0600,Subject C,60,55,5,0.9167
ENHS_SYN_0600,Subject D,60,52,8,0.8667
ENHS_SYN_0600,Subject E,60,54,6,0.9
